numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,numeric14,numeric15,numeric16,numeric17,numeric18,numeric19,numeric20,class
0.410642,0.258423,0.857341,0.641915,0.123336,0.51105,0.554895,0.982058,0.556985,0.311823,0.514018,0.228619,0.784673,0.631461,0.770915,0.48657,0.498543,0.924466,0.621234,0.426061,1 
0.792603,0.733989,0.539901,0.092906,0.045384,0.419036,0.102023,0.537641,0.292017,0.173084,0.550744,0.598748,0.464535,0.875301,0.225355,0.250859,0.274735,0.343843,0.536573,0.160155,1 
0.315667,0.245291,0.555791,0.476935,0.165843,0.255108,0.571241,0.439196,0.894517,0.061066,0.156378,0.06134,0.386885,0.45491,0.394447,0.038508,0.334812,0.067104,0.90806,0.009768,1 
0.571718,0.265311,0.253754,0.49232,0.669485,0.359348,0.058881,0.124081,0.360784,0.533659,0.001803,0.33345,0.401958,0.86293,0.366275,0.192757,0.949605,0.357292,0.436992,0.005838,1 
0.388286,0.230614,0.445706,0.130379,0.81726,0.488728,0.125905,0.64212,0.080924,0.493985,0.188961,0.710686,0.310646,0.378361,0.195778,0.97579,0.434916,0.049415,0.365351,0.78772,0 
0.010286,0.061703,0.835271,0.907473,0.027274,0.810839,0.769128,0.149612,0.053478,0.348204,0.49184,0.494842,0.19034,0.611374,0.526384,0.399515,0.840561,0.018672,0.00398,0.385714,0 
0.209899,0.1858,0.424707,0.508245,0.800079,0.988335,0.156627,0.963854,0.888842,0.315957,0.3789,0.933127,0.138623,0.642569,0.398001,0.727016,0.027138,0.971068,0.396015,0.447614,1 
0.751143,0.802327,0.706159,0.666751,0.618916,0.525027,0.653003,0.076175,0.717489,0.026296,0.843562,0.669524,0.817429,0.382685,0.550255,0.779012,0.06099,0.206822,0.487909,0.208657,1 
0.96868,0.597169,0.854315,0.781119,0.694829,0.666621,0.977546,0.846635,0.264493,0.31025,0.293046,0.690223,0.732008,0.213325,0.659714,0.317317,0.81582,0.097811,0.216528,0.798132,1 
0.584676,0.858868,0.07992,0.207558,0.197042,0.552429,0.186981,0.21003,0.528617,0.160779,0.500721,0.507803,0.762074,0.685114,0.610975,0.696241,0.658656,0.392376,0.488192,0.551162,0 
0.283029,0.978235,0.777224,0.411003,0.410781,0.99892,0.554361,0.110501,0.712241,0.17165,0.91324,0.872766,0.076761,0.046749,0.093901,0.673098,0.118419,0.1141,0.124127,0.850572,1 
0.987033,0.622416,0.103351,0.162368,0.097717,0.26186,0.326798,0.051022,0.287646,0.388883,0.421144,0.626209,0.210499,0.656719,0.542891,0.750377,0.487043,0.755781,0.47674,0.661489,1 
0.244577,0.465289,0.163682,0.766319,0.198458,0.370776,0.787123,0.594214,0.355715,0.411683,0.050247,0.413902,0.753715,0.889078,0.688967,0.684899,0.386168,0.685609,0.582187,0.340231,1 
0.614202,0.228114,0.04473,0.878679,0.912041,0.157885,0.018174,0.382389,0.754812,0.7644,0.910971,0.869695,0.820253,0.985422,0.781604,0.843154,0.446627,0.179647,0.407168,0.499269,1 
0.465881,0.937712,0.53465,0.829033,0.114117,0.913129,0.273315,0.757427,0.710672,0.026835,0.153978,0.54514,0.192656,0.42734,0.854589,0.907274,0.393499,0.273024,0.971427,0.691459,1 
0.162119,0.743981,0.501351,0.50177,0.033543,0.687831,0.892911,0.355015,0.182341,0.957303,0.622781,0.312428,0.816984,0.806901,0.258847,0.042482,0.006238,0.681831,0.882414,0.439476,1 
0.167985,0.35441,0.55938,0.747776,0.096345,0.641514,0.273869,0.122999,0.454742,0.871181,0.367679,0.199142,0.120574,0.857318,0.065045,0.02461,0.631386,0.388516,0.104603,0.680278,1 
0.252963,0.140308,0.849064,0.999166,0.866524,0.479777,0.497997,0.07003,0.955194,0.847232,0.190251,0.626067,0.459188,0.271743,0.849922,0.995184,0.164673,0.105658,0.603425,0.019674,1 
0.592984,0.247776,0.47508,0.240884,0.064941,0.965681,0.854786,0.688365,0.729213,0.924826,0.923726,0.813216,0.86421,0.185235,0.822671,0.461773,0.68976,0.736315,0.852351,0.298478,0 
0.257787,0.606045,0.406477,0.755728,0.730513,0.702909,0.655402,0.413678,0.500187,0.327244,0.22201,0.694438,0.156105,0.723244,0.221342,0.892783,0.262704,0.133698,0.071567,0.859443,0 
0.27676,0.566596,0.426315,0.103256,0.702227,0.88605,0.427005,0.684867,0.758025,0.899567,0.228696,0.03741,0.417077,0.829532,0.414102,0.768502,0.664159,0.928784,0.477826,0.573108,1 
0.215647,0.028575,0.036473,0.618262,0.745972,0.491666,0.800191,0.148343,0.873639,0.384237,0.627339,0.603523,0.773895,0.677276,0.176337,0.244231,0.305656,0.941489,0.76741,0.130895,0 
0.96705,0.309301,0.071805,0.320942,0.826949,0.443387,0.15719,0.313954,0.819115,0.873177,0.235361,0.101109,0.431095,0.339168,0.181954,0.656451,0.87176,0.719401,0.527806,0.345235,0 
0.259386,0.703289,0.157702,0.518557,0.236434,0.625066,0.394639,0.513644,0.687705,0.772447,0.496369,0.385649,0.91528,0.045627,0.845876,0.959488,0.706687,0.05762,0.278556,0.209177,1 
0.221979,0.63896,0.056273,0.547365,0.520925,0.238141,0.972077,0.339155,0.853269,0.893721,0.949267,0.842055,0.543014,0.294851,0.284607,0.817785,0.411961,0.944047,0.377895,0.261923,1 
0.208221,0.589358,0.388699,0.053766,0.432202,0.902634,0.765983,0.841513,0.285544,0.846438,0.007456,0.146806,0.207779,0.294208,0.322875,0.497863,0.610953,0.24659,0.099149,0.381878,1 
0.974246,0.421439,0.195001,0.945077,0.418599,0.085809,0.129045,0.662735,0.245652,0.745316,0.167546,0.65168,0.69576,0.709579,0.166744,0.90424,0.356655,0.61202,0.779517,0.485293,0 
0.237308,0.678126,0.297291,0.653019,0.510792,0.908323,0.965475,0.939154,0.32549,0.369975,0.084353,0.455982,0.885707,0.477548,0.587227,0.085017,0.210789,0.480823,0.073746,0.746237,1 
0.596094,0.378118,0.468751,0.646968,0.819654,0.124769,0.575575,0.26593,0.56516,0.316729,0.797635,0.840672,0.364878,0.494936,0.213293,0.295547,0.605368,0.838174,0.006317,0.872607,1 
0.78441,0.290505,0.977945,0.209199,0.259255,0.103849,0.4964,0.243787,0.184374,0.367204,0.775871,0.125427,0.201101,0.340977,0.819327,0.252538,0.712085,0.318278,0.708179,0.673067,0 
0.250234,0.29458,0.176703,0.34082,0.53483,0.942962,0.570229,0.141684,0.296745,0.264227,0.353531,0.17867,0.85022,0.809514,0.309445,0.536134,0.690402,0.557587,0.447657,0.631255,1 
0.10386,0.369804,0.429713,0.304758,0.893541,0.442832,0.008699,0.003098,0.840153,0.332525,0.580661,0.76076,0.448713,0.931901,0.44974,0.203991,0.861991,0.252031,0.820089,0.466293,1 
0.561873,0.976675,0.845072,0.731127,0.625132,0.539851,0.287838,0.098779,0.851889,0.910082,0.477263,0.612,0.043036,0.355891,0.279386,0.569003,0.067152,0.214167,0.746842,0.702574,1 
0.12795,0.086382,0.957435,0.410506,0.820071,0.947161,0.307868,0.985279,0.144006,0.365579,0.189785,0.709811,0.640233,0.411577,0.542671,0.761356,0.198131,0.848259,0.251766,0.097014,1 
0.897004,0.895362,0.739056,0.882072,0.444546,0.190039,0.381524,0.56627,0.392363,0.568146,0.58323,0.413358,0.328625,0.942558,0.42642,0.145699,0.674743,0.864606,0.831752,0.37838,1 
0.54591,0.320536,0.068847,0.686264,0.374658,0.936985,0.275779,0.472584,0.64205,0.047758,0.369725,0.289122,0.112905,0.008796,0.360892,0.89575,0.429458,0.739009,0.617975,0.141001,1 
0.782115,0.711744,0.075776,0.695579,0.646457,0.524982,0.724236,0.777135,0.25244,0.737887,0.973049,0.267345,0.534697,0.87721,0.647116,0.041269,0.802152,0.389079,0.435511,0.904149,1 
0.260633,0.84003,0.590258,0.262288,0.82394,0.855728,0.551089,0.542298,0.356837,0.126626,0.958497,0.416988,0.607682,0.306882,0.209781,0.096349,0.608927,0.786183,0.311398,0.298519,1 
0.250476,0.123697,0.285852,0.028342,0.063893,0.399171,0.80244,0.960041,0.994713,0.858303,0.01859,0.045757,0.085612,0.007798,0.842151,0.953117,0.544967,0.750107,0.954876,0.072725,1 
0.633311,0.238671,0.973454,0.130377,0.164489,0.881555,0.06688,0.889029,0.188783,0.324676,0.197514,0.031978,0.602083,0.305401,0.908136,0.081409,0.008125,0.983128,0.238371,0.125407,0 
0.15015,0.725492,0.921296,0.201736,0.623775,0.357214,0.484632,0.418134,0.384673,0.563123,0.260834,0.276542,0.772646,0.477757,0.596508,0.212674,0.387934,0.490973,0.743984,0.062481,0 
0.176119,0.952341,0.016478,0.023564,0.504733,0.766671,0.793201,0.692218,0.847688,0.838818,0.871858,0.925807,0.932904,0.948008,0.483411,0.605299,0.854033,0.910235,0.007561,0.854293,1 
0.698897,0.821837,0.057344,0.908518,0.705313,0.768215,0.137319,0.623755,0.819209,0.628685,0.522228,0.560332,0.800436,0.511813,0.351666,0.688763,0.698461,0.915118,0.19112,0.023828,1 
0.60312,0.918887,0.470944,0.913306,0.064873,0.595874,0.282159,0.282798,0.474497,0.347013,0.981627,0.86949,0.993946,0.057817,0.939034,0.365441,0.338059,0.810974,0.544236,0.434878,1 
0.821119,0.387718,0.285917,0.770225,0.602718,0.943854,0.31113,0.708004,0.99418,0.055922,0.380183,0.438442,0.019772,0.79877,0.542459,0.511601,0.166223,0.637903,0.176159,0.167983,1 
0.399543,0.698273,0.258546,0.003064,0.079921,0.405767,0.863217,0.612872,0.363478,0.588449,0.916995,0.16168,0.043901,0.871708,0.191467,0.263082,0.557501,0.604748,0.352798,0.172164,0 
0.052006,0.615471,0.648343,0.049171,0.002375,0.806579,0.469719,0.974029,0.846219,0.977835,0.599364,0.466263,0.506883,0.287698,0.421254,0.49631,0.474033,0.452163,0.756347,0.361908,1 
0.319583,0.119417,0.269415,0.347197,0.141048,0.85603,0.586355,0.78236,0.444942,0.833673,0.359661,0.978082,0.409575,0.614987,0.524661,0.521786,0.299613,0.402981,0.900218,0.591571,1 
0.044037,0.740468,0.105009,0.268956,0.634637,0.924311,0.4841,0.312982,0.053925,0.333884,0.370453,0.495934,0.899371,0.463907,0.54209,0.394862,0.735126,0.698936,0.178061,0.483307,1 
0.472892,0.770091,0.964978,0.474058,0.760368,0.394164,0.260751,0.126477,0.438691,0.811083,0.383325,0.150868,0.619587,0.807788,0.159557,0.417556,0.828404,0.344857,0.843047,0.409807,1 
0.960991,0.086847,0.389595,0.747386,0.510398,0.978074,0.865087,0.651521,0.633596,0.502683,0.453017,0.422223,0.148964,0.421128,0.127463,0.355368,0.482023,0.584798,0.562226,0.039613,0 
0.909908,0.896315,0.257978,0.642219,0.194336,0.605107,0.186643,0.617984,0.838328,0.906187,0.475863,0.256986,0.753699,0.244635,0.786301,0.624504,0.08435,0.819093,0.07064,0.740432,1 
0.294634,0.524671,0.345547,0.295717,0.402603,0.978956,0.956486,0.809768,0.414665,0.334421,0.570142,0.895497,0.601227,0.296312,0.790382,0.217596,0.242125,0.137194,0.86102,0.804849,0 
0.866174,0.527642,0.392317,0.608708,0.810909,0.687136,0.428016,0.588095,0.136608,0.700032,0.455846,0.144282,0.542952,0.838568,0.156819,0.429963,0.957159,0.388178,0.787265,0.913005,0 
0.889221,0.779933,0.092444,0.588126,0.482843,0.800796,0.5617,0.398651,0.42999,0.274404,0.652503,0.755705,0.562395,0.883433,0.334375,0.523653,0.985192,0.739172,0.933547,0.478285,1 
0.075823,0.894738,0.79536,0.038188,0.535614,0.245453,0.723783,0.019959,0.951955,0.163211,0.506063,0.27432,0.005738,0.771237,0.085414,0.322948,0.541756,0.981463,0.105752,0.53472,1 
0.208983,0.288817,0.619916,0.95531,0.2732,0.845026,0.726395,0.635502,0.506155,0.519132,0.77951,0.191282,0.763486,0.492723,0.604092,0.372708,0.977865,0.434939,0.838122,0.618785,0 
0.814357,0.455664,0.125383,0.931962,0.16171,0.844866,0.385111,0.91862,0.966338,0.071861,0.796711,0.510833,0.654992,0.640367,0.455037,0.70988,0.537631,0.173522,0.875324,0.673446,1 
0.133758,0.537606,0.65677,0.606131,0.323495,0.904043,0.649899,0.206848,0.588942,0.396312,0.915196,0.876861,0.381848,0.371728,0.609162,0.498688,0.830393,0.447624,0.688819,0.358764,0 
0.580907,0.097273,0.986793,0.705724,0.55956,0.012974,0.776543,0.511353,0.834628,0.462045,0.42089,0.23269,0.561633,0.546017,0.076893,0.761473,0.20173,0.614182,0.716282,0.291069,1 
0.817901,0.079661,0.912984,0.531205,0.274092,0.539553,0.947969,0.557281,0.589128,0.410213,0.786496,0.593728,0.530296,0.254604,0.393958,0.199834,0.77071,0.60068,0.673955,0.651641,1 
0.580099,0.328118,0.035798,0.794965,0.070408,0.635255,0.228587,0.282301,0.475618,0.188934,0.615083,0.900296,0.809433,0.307015,0.501034,0.644688,0.51501,0.926635,0.484197,0.306047,1 
0.397658,0.670868,0.042211,0.592341,0.214422,0.54226,0.739602,0.233325,0.783757,0.643781,0.501582,0.08689,0.373994,0.856054,0.375931,0.999034,0.431025,0.584307,0.084147,0.056721,1 
0.413709,0.529287,0.449177,0.916927,0.619686,0.933467,0.479407,0.095297,0.404849,0.907194,0.487261,0.45433,0.126454,0.248988,0.125598,0.643674,0.472857,0.640033,0.636254,0.91408,0 
0.582138,0.214955,0.922471,0.55174,0.497373,0.289329,0.280535,0.161199,0.058061,0.458894,0.755904,0.162707,0.285242,0.376308,0.125169,0.163837,0.682087,0.258318,0.447619,0.315388,1 
0.64225,0.579562,0.978793,0.368019,0.33503,0.468772,0.993295,0.908795,0.0194,0.038981,0.725271,0.17572,0.728224,0.255404,0.202346,0.923579,0.659477,0.972975,0.222423,0.045811,1 
0.413047,0.4601,0.102666,0.044859,0.419716,0.06602,0.116091,0.98739,0.52316,0.686201,0.723591,0.280945,0.69632,0.333563,0.807835,0.465052,0.300264,0.432848,0.120392,0.222525,0 
0.126645,0.421315,0.064532,0.985603,0.704147,0.860979,0.75356,0.836804,0.994798,0.545953,0.008168,0.885773,0.657791,0.023007,0.586167,0.941162,0.516463,0.534288,0.474095,0.090444,1 
0.728346,0.638218,0.51259,0.750841,0.428703,0.667896,0.976037,0.860929,0.294723,0.74591,0.981878,0.145202,0.560552,0.290277,0.766134,0.802839,0.502613,0.818315,0.929034,0.547075,0 
0.310148,0.383546,0.728296,0.653056,0.557696,0.165327,0.377509,0.559744,0.204214,0.571705,0.093147,0.615358,0.157825,0.713071,0.326179,0.756092,0.965649,0.257518,0.21285,0.264214,0 
0.114976,0.488346,0.784081,0.264434,0.765018,0.850028,0.884089,0.286291,0.467731,0.390965,0.066205,0.045577,0.581732,0.289731,0.957484,0.5792,0.63508,0.086034,0.713612,0.005632,0 
0.850675,0.328468,0.221727,0.477006,0.412337,0.098198,0.651159,0.339115,0.820084,0.271027,0.800726,0.12205,0.859922,0.439876,0.44612,0.746858,0.296448,0.135525,0.552018,0.25259,1 
0.385825,0.355532,0.780974,0.423277,0.702217,0.439572,0.204752,0.925822,0.5725,0.014,0.503652,0.957514,0.622091,0.069268,0.225521,0.945776,0.548998,0.230901,0.868513,0.542989,1 
0.263682,0.938045,0.650306,0.015658,0.959104,0.55318,0.831344,0.139897,0.508322,0.39241,0.370843,0.884138,0.826261,0.287803,0.511647,0.485179,0.477801,0.571596,0.613664,0.005128,1 
0.866067,0.306624,0.185514,0.094489,0.792821,0.178166,0.600114,0.480584,0.047127,0.709481,0.422357,0.650709,0.948935,0.366599,0.625621,0.305854,0.451033,0.677535,0.228783,0.423521,1 
0.485768,0.706888,0.046491,0.187115,0.732262,0.098878,0.312882,0.614584,0.875286,0.430177,0.912517,0.450418,0.72877,0.798466,0.832232,0.772833,0.304906,0.413482,0.233693,0.811879,0 
0.024058,0.454374,0.238879,0.674446,0.781222,0.610508,0.119286,0.02855,0.511505,0.532443,0.084587,0.312,0.230134,0.885611,0.277578,0.699493,0.261733,0.821309,0.899634,0.887348,1 
0.519146,0.457921,0.614542,0.736595,0.243796,0.399881,0.508437,0.952753,0.577639,0.412673,0.919734,0.274654,0.700969,0.119279,0.395288,0.094807,0.04088,0.986762,0.877694,0.040265,1 
0.231927,0.93127,0.98348,0.805667,0.093552,0.585564,0.893115,0.449035,0.878078,0.645226,0.941104,0.43614,0.438598,0.738048,0.468093,0.95067,0.767848,0.945652,0.876803,0.375144,1 
0.567139,0.447219,0.119702,0.39145,0.118696,0.752293,0.038759,0.850085,0.755274,0.642904,0.076211,0.413631,0.647631,0.254873,0.880195,0.99267,0.463517,0.693941,0.240196,0.161311,1 
0.69102,0.204475,0.604676,0.064697,0.064673,0.186774,0.156848,0.812274,0.584469,0.293619,0.054487,0.98835,0.075915,0.427503,0.975745,0.705364,0.103557,0.707043,0.555376,0.575527,1 
0.320868,0.374418,0.644375,0.082904,0.016198,0.175235,0.580927,0.100735,0.69745,0.958036,0.821696,0.717702,0.047424,0.112749,0.34987,0.112085,0.477286,0.995693,0.250003,0.944164,1 
0.807358,0.673319,0.719582,0.624918,0.312444,0.157698,0.573389,0.863061,0.483168,0.80382,0.98908,0.092584,0.375295,0.692106,0.841087,0.739468,0.345778,0.629101,0.474776,0.798921,1 
0.307271,0.86512,0.183967,0.863405,0.372117,0.74972,0.972286,0.566957,0.902307,0.324162,0.402463,0.392728,0.533695,0.28461,0.467557,0.928359,0.700734,0.840644,0.454234,0.947778,1 
0.552269,0.740711,0.710614,0.148172,0.919428,0.139476,0.079809,0.977345,0.173407,0.041606,0.515192,0.74938,0.393971,0.772326,0.054531,0.165449,0.258706,0.297174,0.897545,0.431808,1 
0.458628,0.241683,0.805045,0.398497,0.247456,0.14631,0.417703,0.529903,0.939898,0.832736,0.37865,0.062332,0.788541,0.754732,0.336466,0.40393,0.689448,0.860119,0.003759,0.688701,1 
0.593335,0.799908,0.45142,0.409112,0.332179,0.28653,0.729778,0.220693,0.810398,0.02514,0.72524,0.337234,0.155237,0.920285,0.884666,0.416653,0.472739,0.19483,0.06958,0.475259,0 
0.313726,0.648805,0.33847,0.162129,0.818425,0.532961,0.897818,0.675478,0.778917,0.415097,0.811103,0.709358,0.535336,0.976824,0.309945,0.081725,0.704734,0.894237,0.712659,0.113841,1 
0.230826,0.828026,0.022876,0.406192,0.138287,0.076908,0.254543,0.387532,0.677079,0.632802,0.409461,0.901374,0.250249,0.217,0.819688,0.138173,0.632945,0.373671,0.259487,0.421672,1 
0.510848,0.850324,0.830155,0.714296,0.293037,0.304464,0.12594,0.21919,0.487258,0.841462,0.600384,0.125447,0.664862,0.010754,0.36982,0.368253,0.188168,0.665786,0.914385,0.257137,1 
0.424772,0.527716,0.266779,0.963186,0.131319,0.383671,0.315152,0.150069,0.053529,0.597461,0.788874,0.483865,0.559773,0.013948,0.344571,0.363165,0.302234,0.397856,0.924708,0.973603,1 
0.48272,0.263612,0.222113,0.689923,0.28944,0.324885,0.651243,0.923867,0.466573,0.820826,0.700592,0.747641,0.780196,0.660552,0.920569,0.010386,0.352168,0.668253,0.087261,0.209038,1 
0.447825,0.208391,0.274908,0.075165,0.323816,0.123735,0.668542,0.695792,0.169214,0.228589,0.953128,0.998941,0.006012,0.565369,0.026657,0.603547,0.65438,0.25476,0.602066,0.358612,0 
0.513573,0.047998,0.986446,0.377901,0.961125,0.624411,0.955917,0.014175,0.630989,0.268148,0.180659,0.010918,0.695527,0.805115,0.096989,0.019689,0.546761,0.58445,0.471993,0.777687,0 
0.949072,0.848436,0.161104,0.502817,0.818516,0.050576,0.720169,0.482471,0.273203,0.553628,0.600909,0.40746,0.494684,0.66771,0.632312,0.733959,0.242058,0.173151,0.370402,0.24402,1 
0.568499,0.313607,0.684931,0.019176,0.404188,0.742011,0.643939,0.241824,0.190123,0.055243,0.355774,0.595554,0.674037,0.362994,0.933004,0.548243,0.312678,0.802114,0.15384,0.470729,1 
0.463954,0.029782,0.714029,0.36903,0.69794,0.507197,0.185826,0.989556,0.107532,0.820016,0.930545,0.194416,0.45751,0.372615,0.247298,0.797914,0.375049,0.540318,0.982941,0.505487,1 
0.555222,0.767029,0.676858,0.202796,0.131787,0.155316,0.06911,0.605384,0.946573,0.811791,0.461595,0.198243,0.44002,0.582688,0.989271,0.469846,0.28096,0.842901,0.332098,0.676634,0 
0.655448,0.686272,0.778251,0.761637,0.342505,0.205773,0.835315,0.594878,0.318853,0.549265,0.778489,0.403375,0.655247,0.08987,0.623538,0.115023,0.893774,0.359539,0.017062,0.353315,1 
0.928479,0.36022,0.447789,0.988833,0.650956,0.48912,0.000014,0.478598,0.268022,0.592852,0.593899,0.705849,0.250386,0.599839,0.287256,0.670501,0.329202,0.771177,0.749561,0.174464,1 
0.821667,0.857204,0.461328,0.596232,0.837331,0.350363,0.540618,0.955561,0.593539,0.584522,0.353303,0.731785,0.151448,0.646706,0.2249,0.318226,0.373298,0.939295,0.639111,0.570395,0 
0.797131,0.759055,0.281867,0.637075,0.42693,0.443922,0.169572,0.151123,0.144127,0.479308,0.886337,0.900728,0.560704,0.452746,0.647408,0.3021,0.654618,0.899017,0.504611,0.350961,1 
0.455036,0.887476,0.514525,0.242966,0.377874,0.669123,0.10123,0.522059,0.551388,0.823001,0.162838,0.441027,0.617089,0.11987,0.69469,0.199914,0.042985,0.755645,0.831931,0.865675,0 
0.944183,0.697909,0.250365,0.070394,0.770139,0.635893,0.80682,0.035581,0.988337,0.427638,0.148934,0.076504,0.070953,0.997598,0.779114,0.503217,0.674062,0.353804,0.71859,0.75389,0 
0.888193,0.765733,0.48484,0.671222,0.834569,0.172397,0.569311,0.064204,0.6831,0.574688,0.982233,0.085143,0.376223,0.50687,0.717475,0.495857,0.956935,0.679167,0.182747,0.597092,0 
0.419869,0.536713,0.739104,0.451709,0.431029,0.789703,0.498594,0.044843,0.094803,0.935417,0.440006,0.193208,0.186125,0.414826,0.720075,0.340903,0.911179,0.324855,0.781119,0.860524,0 
0.311785,0.541909,0.485989,0.116086,0.886617,0.70311,0.04731,0.338197,0.866659,0.738747,0.960406,0.312125,0.852819,0.552791,0.497931,0.985843,0.200377,0.007858,0.579075,0.367845,1 
0.617941,0.586854,0.987409,0.503435,0.937862,0.975585,0.978757,0.893443,0.910537,0.338968,0.294146,0.450705,0.176836,0.247991,0.472769,0.977391,0.280826,0.055462,0.146012,0.190185,1 
0.699305,0.0156,0.685998,0.520502,0.385087,0.595868,0.180715,0.273429,0.247803,0.239014,0.212695,0.241685,0.328945,0.299108,0.32933,0.53994,0.167167,0.997424,0.410307,0.249929,0 
0.995342,0.022348,0.36126,0.448336,0.962649,0.832062,0.692643,0.327035,0.532969,0.809553,0.578926,0.409287,0.575113,0.166615,0.935648,0.315638,0.430936,0.896766,0.900443,0.139749,0 
0.424126,0.136637,0.859069,0.257044,0.855476,0.01116,0.818597,0.308042,0.519712,0.409989,0.497291,0.173416,0.17444,0.170877,0.974363,0.989274,0.193547,0.830335,0.122629,0.638838,1 
0.845393,0.442688,0.333287,0.700677,0.250387,0.965733,0.234353,0.533792,0.093065,0.364521,0.202981,0.03636,0.590501,0.894345,0.476732,0.627574,0.051962,0.989862,0.580029,0.17102,1 
0.603892,0.8093,0.599374,0.883184,0.299898,0.761087,0.564583,0.752147,0.887096,0.27474,0.82314,0.629226,0.958246,0.668733,0.830922,0.950243,0.083322,0.215084,0.224927,0.99333,1 
0.784675,0.40376,0.392269,0.686592,0.896736,0.969538,0.004584,0.24166,0.934164,0.459815,0.148134,0.308122,0.581652,0.99388,0.747256,0.918999,0.314073,0.392548,0.952474,0.228869,1 
