salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
108093.294,0,72,0,6,6,135000,6,115055.9799,0
20000,56152.37881,27,4,13,0,135000,14,261394.6833,0
111974.808,0,39,3,0,0,135000,24,323935.9612,0
73994.59828,0,44,1,18,4,135000,18,270726.2782,1
37926.50202,63612.68601,32,3,16,7,120794.5294,12,241947.617,0
137304.692,0,23,1,16,0,135000,14,453232.0564,0
57019.45054,23683.74977,49,1,12,5,135000,8,207185.9726,1
84900.00601,0,65,3,5,2,135000,8,367680.843,0
76658.34476,41766.28542,42,0,8,1,135000,30,41193.44923,1
44059.34003,18796.39755,54,3,18,6,135000,9,269955.1941,1
57429.61821,71752.11525,57,4,5,4,135000,16,267551.2283,1
148648.4114,0,29,0,18,1,135000,8,263351.0189,0
104491.469,0,39,0,7,5,135000,28,431299.2237,1
78933.10823,0,67,0,9,2,135000,28,356306.6841,0
73877.15763,30313.23397,28,0,14,3,135000,4,462840.5197,0
111084.076,0,42,3,3,4,135000,26,323852.0025,1
64867.58043,25652.43804,49,4,3,3,135000,30,27892.29422,1
100892.6807,0,64,4,1,6,135000,5,31061.03552,0
105100.8954,0,26,2,13,7,135000,20,314237.0938,0
99023.6174,0,24,3,9,3,135000,10,47430.18303,0
75529.96931,17935.96708,23,4,3,7,123086.9901,22,70689.17557,0
49380.91251,29937.48682,21,4,3,6,135000,20,229990.8392,0
85970.68437,0,45,0,18,2,135000,18,472665.1215,1
124427.7918,0,79,3,7,4,135000,30,452418.5991,0
55871.66077,39002.75573,26,4,7,0,135000,20,125118.3114,0
89464.92739,0,72,0,2,7,135000,15,289193.3348,0
39147.33437,49893.04227,29,0,1,8,52216.36507,3,125686.1265,0
58374.38414,27927.82275,50,0,19,1,135000,24,46725.20215,1
119850.2455,0,68,0,9,7,135000,7,313249.7623,0
66261.62048,41602.33697,34,2,0,6,135000,20,131292.3264,0
92719.8503,0,80,3,12,4,135000,6,325060.8248,0
59885.51215,38471.17296,27,1,13,2,135000,8,448709.8013,0
141024.9663,0,22,1,10,5,135000,21,440352.5369,0
135971.9437,0,41,4,11,0,135000,25,31624.41795,1
135847.2557,0,76,1,9,8,95810.37825,19,51436.13384,0
65516.77444,18331.72273,37,4,7,7,135000,17,371760.3671,0
86360.78374,0,70,0,5,6,135000,10,422600.9508,0
64992.97509,27695.36449,52,0,4,7,135000,16,170967.3971,1
52014.21485,14750.9609,41,2,5,2,135000,18,88937.25366,1
51897.85815,59391.29171,41,1,16,6,135000,16,430448.6587,1
127615.0977,0,69,4,3,8,63303.91947,23,201792.7371,0
28593.8818,34896.49835,27,0,1,4,135000,9,436309.5253,0
55476.86812,30430.7201,76,1,15,7,135000,5,345160.2231,0
144839.0923,0,51,0,1,5,135000,8,449495.8107,1
32184.16895,34031.51484,74,2,11,6,135000,21,212635.6232,0
98316.99782,0,79,0,19,8,133770.2297,23,402884.5556,0
127497.0941,0,21,3,15,6,135000,26,107201.6564,0
87021.9129,0,73,0,4,6,135000,23,165604.6187,0
117406.3647,0,78,1,3,1,135000,14,60589.58198,0
53269.52827,60096.93149,56,2,16,6,135000,14,136863.558,1
42001.41976,31531.64126,73,3,8,0,135000,6,175219.8532,0
145051.9418,0,38,3,17,6,135000,1,147348.2577,0
94688.34758,0,60,2,10,2,135000,6,461201.899,1
35123.89458,64971.34592,72,0,7,4,135000,30,448649.7642,0
55675.97852,45174.4967,30,2,11,7,135000,11,290063.0586,0
74216.00532,72897.4802,76,0,2,3,135000,22,367372.7381,0
76740.4387,0,64,0,19,1,135000,17,111781.0931,0
75502.94922,29955.90499,38,2,18,7,135000,7,163131.3535,0
120827.7076,0,60,0,8,2,135000,26,411525.4828,0
127444.0911,0,46,1,13,3,135000,11,44121.66421,1
70338.79042,0,58,3,17,3,135000,24,147578.13,1
140854.2762,0,60,3,12,8,91845.07232,29,158337.2465,0
101982.4818,0,41,3,1,3,135000,12,332218.3676,1
87268.15232,0,45,4,0,5,135000,27,256921.1125,1
132395.2907,0,29,3,6,3,135000,7,370135.2787,0
150000,0,38,4,9,5,135000,24,27914.92421,1
138495.6822,0,47,1,6,8,135000,29,290023.1693,1
143067.2554,0,21,3,10,0,135000,20,267294.2711,0
111513.4376,0,50,3,15,2,135000,4,338543.6804,1
43932.86926,34638.96542,25,1,0,4,135000,19,65275.619,0
107584.1346,0,23,0,12,4,135000,1,307751.3013,0
50395.68599,12098.01584,23,1,3,4,135000,23,329674.5765,0
37144.01009,20285.48729,47,2,1,8,119334.8458,2,419464.5514,1
21032.9829,46712.04668,44,0,18,0,135000,13,15832.36827,1
61748.06704,61490.68644,76,2,17,7,135000,25,174843.1203,0
20134.78116,40646.74097,37,1,3,1,135000,6,468828.2598,1
59165.59474,35282.16296,42,2,15,3,135000,17,434933.7409,1
109746.4266,0,57,4,18,8,129277.9675,6,432421.6593,1
73517.43729,45123.29161,26,2,3,0,135000,30,40504.34623,0
70998.51613,58170.17545,45,1,9,7,135000,28,493115.5835,1
109650.1414,0,28,0,15,8,106803.6884,30,83908.94205,0
29501.17546,22342.19311,65,3,16,2,135000,18,158994.9565,0
66588.47334,47741.28582,64,0,0,1,135000,5,200625.627,0
92885.45971,0,20,1,6,7,117233.1682,14,221755.4533,0
126820.1154,0,39,3,3,4,135000,20,240199.783,0
141752.4126,0,58,0,13,1,135000,21,365870.1799,1
72530.13224,25018.3524,76,3,9,4,135000,2,390512.899,0
40795.80964,41414.36789,44,2,5,3,135000,25,387854.5876,1
85216.74702,0,20,3,9,8,103733.7238,20,425307.9992,0
34772.88743,19248.66863,22,3,18,8,94862.02842,2,134441.4865,0
123331.205,0,41,3,15,5,135000,6,181686.5731,0
98294.71204,0,47,0,3,6,135000,22,26043.18164,1
91995.73758,0,61,1,13,2,135000,13,128738.8537,0
45585.90401,29956.18643,56,2,13,6,135000,12,340467.1975,1
71554.22157,31634.08863,31,0,1,3,135000,3,214369.0499,0
149665.9326,0,68,0,7,2,135000,14,346630.645,0
125596.4295,0,25,3,1,7,135000,9,264804.7439,0
87310.32595,0,25,1,0,3,135000,16,218073.7814,0
101393.3866,0,26,3,5,6,135000,1,350149.415,0
20724.6049,23203.50255,42,2,2,6,135000,11,90797.47347,1
111761.4132,0,51,3,7,3,135000,24,147236.5048,1
92919.53792,0,66,4,14,2,135000,19,291576.1583,0
61602.34903,50952.50913,61,2,0,2,135000,29,286142.4488,0
45819.74109,19906.45792,38,0,15,7,135000,11,440548.7205,0
61454.7924,37738.13535,54,3,9,7,135000,21,291949.5019,1
139632.4331,0,32,4,4,8,135000,10,141294.0414,0
43129.87464,41194.20675,71,3,15,4,135000,28,466436.9423,0
93175.93352,0,79,1,10,3,135000,16,473449.3901,0
121465.6226,0,56,1,8,2,135000,25,498811.0358,1
124644.6368,0,75,3,5,7,135000,5,401311.8083,0
58692.39104,61515.62514,27,3,9,5,135000,11,269595.4237,0
56987.81611,69033.67304,69,2,4,6,135000,14,104762.8327,0
86375.82174,0,29,0,1,3,135000,26,449808.5928,0
34251.29362,13039.20188,77,4,12,4,135000,11,234258.5614,0
88218.53915,0,25,1,2,1,135000,20,88848.01594,0
141357.5758,0,66,2,0,3,135000,27,312116.8815,0
144067.8221,0,80,1,0,5,135000,12,68733.19107,0
52400.19028,67231.05242,23,2,1,6,135000,24,249549.8427,0
130428.6976,0,26,2,18,0,135000,4,450835.7316,0
96815.5436,0,47,4,16,7,135000,28,500000,1
142500.7367,0,32,1,9,5,135000,8,478447.9585,0
121291.951,0,39,3,18,2,135000,7,406960.2877,1
48695.31162,59946.21739,64,1,16,3,135000,2,415518.9887,0
60145.04882,71807.26459,43,4,4,1,135000,8,483830.2376,1
89450.67436,0,72,4,10,8,103361.8678,12,425756.751,0
102010.5624,0,54,0,0,6,135000,3,221188.7872,1
45896.06532,31042.64103,24,3,12,2,135000,22,415078.6355,0
47450.39756,64344.60379,22,2,5,7,135000,20,168145.8335,0
105281.6968,0,54,4,3,2,135000,17,319460.8019,1
135668.6407,0,23,3,11,8,95824.85917,23,171527.3552,0
98388.149,0,65,3,16,8,112588.2332,10,144441.344,0
140572.3466,0,67,1,5,2,135000,14,299062.7972,0
50007.50394,46691.97094,71,2,18,4,135000,16,288063.9963,0
93790.66178,0,47,0,17,5,135000,21,6322.651024,1
86439.65675,0,33,3,14,3,135000,5,87445.32569,0
47952.45435,63917.66984,67,3,14,8,135000,16,262581.7908,0
96366.90032,0,44,0,19,1,135000,25,146640.3598,1
44772.91093,68842.62797,30,3,0,0,135000,10,359934.0832,0
34834.50001,23083.34066,48,4,7,0,135000,2,389620.4451,1
131319.1563,0,74,3,7,1,135000,24,362049.7485,0
107322.6711,0,31,0,12,8,96019.38548,18,372170.1126,0
63568.15817,52652.8886,77,2,18,6,135000,17,200209.1558,0
24787.59857,25060.71072,62,3,16,8,62861.5438,26,354268.0163,0
124025.6117,0,27,2,12,0,135000,3,144207.666,0
138649.2595,0,43,2,4,7,135000,12,23902.55287,1
49804.29454,64430.41836,31,2,10,8,89686.55825,19,160648.9947,0
110700.6481,0,43,2,13,1,135000,27,356094.152,1
27070.86147,67706.97358,35,4,4,4,135000,28,169428.5493,0
48862.00582,54432.46317,69,3,16,6,135000,10,115476.7367,0
111381.9449,0,57,1,3,4,135000,19,57371.81958,1
99568.00677,0,39,4,17,1,135000,27,382655.0405,0
34268.57672,70301.21708,38,4,7,5,135000,25,406952.6996,1
20000,42346.14369,80,0,14,2,135000,11,430755.3771,0
96034.59811,0,22,4,13,1,135000,2,43002.01574,0
109738.2836,0,42,4,6,2,135000,15,351590.4655,1
106239.6417,0,75,4,4,3,135000,25,237596.2996,0
116601.0881,0,50,4,11,1,135000,3,68733.78988,1
91596.93633,0,65,0,2,1,135000,10,250783.1685,0
99974.21852,0,64,2,10,1,135000,28,304091.4848,0
48038.87817,12455.09446,62,1,12,6,135000,16,92766.26737,0
60401.88444,20033.94884,75,0,16,1,135000,5,69933.35372,0
47874.39517,68838.30216,65,0,19,7,135000,2,151749.4515,0
41748.45115,47350.18669,35,0,14,6,135000,29,410310.4849,0
141797.2521,0,37,3,7,7,111241.7073,8,182963.6356,1
105833.1015,0,62,1,2,5,135000,20,478721.4935,0
126470.8586,0,34,0,9,6,135000,5,131840.6144,0
91098.15123,0,61,0,18,8,89249.22569,24,314294.0402,0
20968.90938,10000,55,3,10,6,135000,19,26671.674,1
73836.6107,0,80,0,7,4,135000,5,194492.1769,0
60244.25363,65340.74144,63,2,4,1,135000,10,500000,0
72585.63867,25675.62478,48,4,4,8,97707.44263,25,282436.5584,1
86737.34565,0,80,4,16,6,135000,27,328453.3504,0
103741.625,0,55,0,1,6,135000,1,32675.52679,1
111545.3258,0,67,0,9,1,135000,28,498091.2637,0
148824.515,0,43,4,13,1,135000,24,161830.1289,1
36878.62637,63935.20719,54,0,2,2,135000,19,457689.8619,1
96503.39081,0,69,2,18,3,135000,1,78550.91124,0
93697.45064,0,20,2,18,5,135000,20,329350.6715,0
71528.12774,45137.57081,25,3,12,5,135000,4,148602.6828,0
76032.43662,0,38,3,19,6,135000,28,426971.0686,0
101391.1065,0,52,2,14,4,135000,3,311403.3093,1
99162.68578,0,72,0,7,7,135000,6,279567.4383,0
113921.7956,0,30,3,12,0,135000,2,395143.9007,0
44574.96998,50144.79133,43,3,3,3,135000,4,390506.7379,1
101801.2987,0,75,4,11,6,135000,5,408220.6611,0
139543.5731,0,53,3,14,7,135000,11,99027.54002,1
46515.75338,17686.63117,52,2,13,8,56750.60531,13,500000,1
124897.4762,0,53,3,13,4,135000,23,223204.2879,1
38939.20726,36095.28817,74,0,9,1,135000,10,32949.96009,0
45062.26721,63823.4648,39,4,5,4,135000,19,189471.0517,0
118803.6923,0,29,2,19,2,135000,21,366286.2922,0
111007.3355,0,76,2,9,2,135000,8,380894.3598,0
91447.19436,0,47,4,1,7,135000,10,282832.3072,1
41274.93735,69113.42045,72,2,14,2,135000,7,255645.1984,0
60308.68598,54082.17661,41,1,14,1,135000,17,178595.3873,1
133603.7935,0,39,0,10,8,119205.4497,28,279375.9867,1
76265.83061,0,45,3,9,3,135000,20,91100.21296,1
41955.7296,52243.11565,36,2,10,4,135000,28,78128.18698,0
131531.6631,0,60,3,7,7,135000,24,275012.912,0
112046.6142,0,27,0,17,0,135000,18,68719.01479,0
50545.22724,14848.2893,65,0,3,2,135000,6,245815.6898,0
39753.23151,59697.4205,26,0,10,5,135000,20,189232.2443,0
60104.05351,52689.72964,48,1,11,2,135000,13,313598.4485,1
124784.0441,0,61,0,7,3,135000,8,297512.663,1
24946.63556,60207.37364,41,4,5,3,135000,18,500000,1
52541.05865,29629.8064,50,2,5,4,135000,29,74439.72762,1
72560.43242,28894.64848,26,1,12,2,135000,9,271962.2472,0
22069.27585,17386.35019,27,0,19,7,109104.0956,20,255440.1592,0
84014.24294,0,39,4,3,5,135000,22,148273.0428,1
70144.78974,54057.21747,60,4,1,8,84176.63545,24,300127.3665,0
100593.3618,0,28,4,7,5,135000,10,270837.814,0
127915.4825,0,37,1,18,0,135000,26,345879.5886,0
64569.56265,64730.93523,77,4,6,4,135000,11,172998.4295,0
111686.8886,0,30,2,11,3,135000,24,375714.9679,0
30128.31534,32987.89004,37,4,8,4,135000,18,174771.24,0
39321.7578,45591.38952,65,1,1,1,135000,6,248393.7967,0
43071.1254,14408.22316,55,1,15,1,135000,19,327174.6515,1
150000,0,65,2,6,5,135000,1,421610.1981,0
81240.61663,0,41,2,17,0,135000,23,12861.56167,1
80538.46341,0,35,1,9,2,135000,16,472628.1531,0
121490.2459,0,32,4,0,5,135000,26,82356.65808,0
138166.8,0,76,3,15,3,135000,4,405096.6585,0
59962.69916,17560.82576,22,0,17,5,135000,30,32178.10106,0
22072.28501,31108.61604,60,4,8,1,135000,2,49177.0917,0
49273.01854,21741.99027,32,3,1,8,86063.86463,29,0,0
22411.30604,52130.44624,58,4,17,5,135000,24,235532.7639,1
101129.1017,0,47,4,8,0,135000,21,500000,1
75013.50911,31104.7499,44,0,5,7,135000,26,18405.80947,1
32512.58219,19457.4839,49,0,14,4,135000,26,316265.7133,1
58627.94727,64872.88579,21,4,1,5,135000,4,61823.03893,0
148652.2946,0,35,2,10,6,135000,24,163356.824,0
121129.1651,0,37,1,8,3,135000,22,248553.773,0
117717.7064,0,48,0,2,3,135000,15,419458.8692,1
148421.9077,0,72,2,3,6,135000,18,383448.1657,0
91204.84153,0,66,3,0,6,135000,2,219162.1188,0
34360.47948,64692.42986,23,3,9,2,135000,4,274648.3764,0
134249.1107,0,74,4,14,3,135000,24,214056.2767,0
43228.46645,23257.81398,58,3,8,5,135000,24,231225.1242,1
97969.39878,0,57,2,14,8,114105.6717,19,482400.0573,1
83399.56892,0,59,4,14,4,135000,19,351278.6025,0
135593.1242,0,78,4,8,2,135000,22,134040.3371,0
70294.63993,23018.63782,36,2,5,1,135000,6,184494.3466,0
150000,0,32,4,11,5,135000,22,288880.1793,0
122702.6215,0,20,0,0,7,135000,5,311025.6498,0
134970.663,0,50,1,18,2,135000,19,160406.0323,1
55606.7988,15153.53527,23,1,13,4,135000,23,37479.22429,0
41887.5984,47504.11622,55,3,13,5,135000,15,356474.2987,1
62313.84661,71403.94664,31,2,2,8,129746.5402,13,314199.6268,0
32219.35428,72749.52456,68,4,14,5,135000,8,119923.6924,0
60624.64844,10000,48,1,6,3,135000,14,100619.2613,1
100001.3379,0,69,3,7,2,135000,26,186525.3456,0
76759.89091,0,67,0,6,2,135000,18,303698.4853,0
134719.6201,0,66,1,8,5,135000,20,140750.4335,0
45124.2404,68786.6427,24,2,15,5,135000,14,204573.78,0
98169.50762,0,27,4,3,7,135000,15,176155.5841,0
125009.0426,0,67,3,12,1,135000,23,405462.1422,0
40569.98125,16860.93258,67,0,19,8,124802.8541,13,279122.1024,0
48869.87273,56557.7999,22,4,12,6,135000,13,297816.7292,0
142645.9227,0,52,1,2,8,77191.80277,20,60311.21438,1
25058.46449,43748.52305,60,1,17,6,135000,21,348825.3032,0
119469.5057,0,32,2,7,4,135000,6,410227.4986,0
106023.6931,0,54,2,15,6,135000,13,337055.4402,1
97308.76283,0,44,3,9,1,135000,2,446314.4941,1
149682.139,0,49,3,8,7,113422.4113,25,109117.4962,1
81314.12589,0,75,3,18,5,135000,16,205306.9193,0
28310.75445,47143.84935,57,3,18,4,135000,9,16328.48323,1
142709.1426,0,33,1,6,8,98695.18742,28,448699.2512,0
110499.7354,0,54,3,14,4,135000,30,354724.1825,0
87569.9426,0,63,4,16,7,125897.1326,19,313144.0939,0
30781.16592,36071.6621,41,1,0,8,106808.1497,21,339019.227,1
128391.3609,0,46,0,4,3,135000,24,110368.3374,1
38829.88179,12996.96337,68,0,8,0,135000,14,468313.7679,0
98427.27551,0,79,3,19,8,135000,30,294329.7833,0
145259.1834,0,48,1,0,2,135000,6,337912.3066,1
76676.79539,0,35,0,19,0,135000,25,242083.7169,0
53967.89572,25179.53092,64,4,12,3,135000,24,463253.7788,0
68294.07425,59747.88563,68,0,1,2,135000,6,131832.1355,0
83449.89595,0,50,1,2,2,135000,14,295607.7498,1
82460.96492,0,44,3,18,1,135000,26,475030.6744,1
118800.9317,0,22,2,9,0,135000,16,404864.9245,0
121712.8531,0,66,0,14,3,135000,25,208569.2136,0
45927.39296,11142.25571,43,2,16,2,135000,18,74064.32067,1
50187.83246,59656.25252,48,1,7,4,135000,23,140900.6824,1
140893.7791,0,44,4,19,7,135000,2,395015.339,1
92188.2231,0,65,1,6,7,135000,4,161198.8053,0
129160.6433,0,30,1,15,5,135000,6,90245.46066,0
107901.309,0,67,2,13,7,107151.773,1,196903.636,0
119159.6517,0,49,2,0,3,135000,22,122025.0852,0
20000,52593.63654,56,0,8,1,135000,30,99629.62146,1
70148.91055,37968.41935,45,2,6,0,135000,16,59773.46895,1
37510.28817,66670.78947,30,2,6,0,135000,12,109361.4974,0
93956.32049,0,59,1,14,1,135000,1,458679.8262,1
79318.09958,0,57,1,14,8,117942.1176,11,476197.975,1
43244.40398,70673.15204,62,2,12,1,135000,5,154983.549,0
41365.43328,52809.15376,71,2,6,2,135000,19,216839.7152,0
94805.61113,0,32,1,16,1,135000,23,233216.0707,0
31225.04873,62720.66656,23,3,1,8,72379.50795,9,209546.6401,0
65646.06408,29588.20012,45,1,1,7,135000,17,423159.7358,1
148186.5017,0,55,4,0,3,135000,20,487288.3991,1
34410.6276,39884.39038,33,4,16,0,135000,6,450707.3812,1
128298.8212,0,32,1,18,2,135000,12,20768.06415,1
100806.9209,0,58,2,7,4,135000,6,293106.6546,0
49863.40964,57814.61932,22,1,11,1,135000,12,156086.6867,0
94554.18804,0,47,4,11,2,135000,4,100467.99,0
79637.65823,0,41,2,0,3,135000,6,387564.5476,0
125297.1896,0,43,0,7,6,135000,12,460100.7347,1
63499.02428,60591.52149,42,0,4,1,135000,6,470126.774,1
87085.57895,0,40,4,8,2,135000,19,458378.0004,0
50583.96651,75000,71,3,0,4,135000,21,335147.4237,0
126945.6663,0,62,3,3,4,135000,23,211178.9014,0
29080.92083,53569.29067,58,1,12,3,135000,17,29965.97517,1
144178.1527,0,37,3,1,1,135000,29,305341.8329,0
39320.44388,36970.59243,68,1,12,1,135000,1,207805.7571,0
23709.2279,46968.91628,59,4,14,4,135000,15,69213.57182,1
147561.7258,0,28,4,5,8,98520.65758,22,322196.3147,1
20000,49458.9129,49,4,8,7,135000,26,399259.6805,1
124260.0869,0,20,3,7,1,135000,25,123385.8773,0
72346.05201,37970.09814,37,3,14,8,102562.1283,10,403166.447,0
125349.6144,0,47,1,2,1,135000,13,15590.44309,1
52129.77195,29213.60412,44,3,8,6,135000,29,73639.45893,1
35640.04161,71087.29123,57,3,9,8,59892.82447,26,91722.42434,1
100868.9066,0,39,0,4,2,135000,21,300078.3626,0
98780.08068,0,77,1,11,6,135000,30,139597.9537,1
143696.9786,0,35,2,3,5,135000,30,411030.1768,0
140685.8197,0,73,2,7,1,135000,6,185189.3088,1
109305.1954,0,31,2,16,0,135000,20,166310.2379,1
117212.3783,0,30,3,5,7,121933.9391,17,260175.807,1
41430.31861,32585.77872,53,2,9,5,135000,12,7023.300616,1
23593.28102,29314.17728,36,0,7,2,135000,10,500000,0
56118.04644,27368.07018,69,4,1,8,135000,22,41596.72091,0
79203.78449,0,75,2,3,0,135000,21,461032.0939,1
136189.4317,0,56,0,11,6,135000,11,152598.1311,1
67249.51459,43940.47013,30,2,10,6,135000,17,455241.0776,0
22854.2421,66152.44155,72,2,5,1,135000,20,321523.4878,0
129574.0387,0,24,0,3,8,91611.18654,12,133431.3144,0
30211.41075,19896.92305,41,0,18,4,135000,11,481293.5213,1
116690.5653,0,50,2,9,1,135000,29,199885.5631,0
94375.87719,0,27,3,17,4,135000,27,403469.11,0
91129.12641,0,75,3,9,6,135000,26,328625.351,1
94446.2489,0,67,3,7,5,135000,30,352264.6121,1
83858.10407,0,20,4,4,8,69625.92061,9,51211.42228,0
126552.1217,0,36,3,8,6,135000,10,348938.1562,0
49898.09807,73661.13028,72,4,11,6,135000,23,484565.2146,0
27323.5208,25669.24253,30,0,16,8,109207.4205,27,233145.8521,1
102457.7274,0,66,0,15,5,135000,27,196726.3591,0
73249.47943,0,27,0,1,1,135000,24,49875.72997,0
40408.25989,40203.87327,54,2,13,0,135000,24,437909.3552,1
48225.18379,68253.62544,25,4,5,3,135000,23,179703.2016,1
45520.00972,39546.35737,33,1,13,2,135000,13,138640.2199,1
30372.27565,16722.78445,80,0,4,3,135000,10,481605.8996,0
33167.37542,65126.59488,26,1,17,6,135000,3,475809.1777,1
55260.32748,43367.82916,59,2,6,6,135000,3,450971.8521,1
100862.5066,0,77,3,13,7,135000,26,135444.8306,1
33926.48622,10685.45742,42,1,14,5,135000,20,338957.7912,1
34547.10556,18927.6536,69,4,14,8,112877.2246,24,178745.3287,0
134544.7648,0,59,0,0,7,135000,14,344898.4499,0
50400.92157,74293.58006,46,2,10,5,135000,27,155881.1573,1
36771.82483,30038.65765,66,0,14,3,135000,2,285592.9044,0
57293.90047,57086.30841,61,3,1,7,135000,12,254309.3692,1
103162.1155,0,22,0,10,6,135000,29,20154.04327,0
84321.91334,0,40,4,6,7,134340.5825,21,240352.3575,0
44978.93098,10000,51,3,7,2,135000,19,30226.27318,1
33261.0419,34163.41468,74,1,1,2,135000,13,441965.5178,0
138174.402,0,24,1,18,7,135000,27,34065.70539,1
146356.9425,0,74,2,9,5,135000,10,344798.6671,1
99339.7986,0,34,0,8,2,135000,26,6024.31096,1
71182.20266,28095.0672,63,0,5,5,135000,7,66611.49486,0
150000,0,76,3,11,7,135000,30,174897.56,0
71550.5906,59565.06012,31,1,13,0,135000,3,160777.2432,0
86560.86808,0,55,3,7,7,135000,9,381447.6931,0
95906.64061,0,44,3,15,4,135000,10,470045.167,0
79439.6358,0,27,4,5,7,135000,5,464938.9837,0
39651.73721,27572.8765,76,1,4,6,135000,7,327289.4095,0
41118.99813,60104.55912,25,4,5,1,135000,11,90189.79818,1
93839.26542,0,70,2,8,3,135000,30,332445.9659,1
113076.8079,0,45,3,15,1,135000,27,365643.4332,0
32036.68512,72727.64986,25,3,3,3,135000,24,74054.9112,1
20000,51104.51422,68,0,2,0,135000,13,213894.2584,1
39392.14635,75000,30,2,7,2,135000,15,266690.8952,1
112852.7192,0,48,4,13,8,86347.27566,14,407602.7403,0
38512.89603,15409.2638,48,1,9,3,135000,19,0,1
44428.60558,54226.15324,32,3,9,8,100494.5329,29,192674.5249,1
126738.6976,0,28,2,19,8,108739.1729,7,149647.004,1
136683.3775,0,24,1,7,4,135000,27,212461.5516,1
53883.25098,27872.78371,54,4,10,5,135000,10,89236.34933,1
133290.5005,0,72,1,8,3,135000,19,478544.7558,1
123095.006,0,53,4,17,0,135000,27,205545.717,1
41013.26647,65925.12099,77,4,2,1,135000,19,246458.9741,0
39800.44122,48711.70207,63,0,2,0,135000,3,147013.5681,0
53983.93486,31163.67658,29,3,3,7,135000,30,237006.2524,0
54807.82635,62457.76452,47,4,15,5,135000,29,348471.2441,1
140563.9731,0,45,2,15,7,135000,4,343021.3822,1
123345.4825,0,63,1,18,3,135000,19,141085.0409,1
74953.43325,0,63,2,3,0,135000,1,270405.0392,1
23157.49676,66802.86265,73,0,8,0,135000,1,104250.3463,1
142358.2568,0,35,3,13,3,135000,13,248291.2584,1
119209.328,0,76,3,10,3,135000,12,35347.59756,1
122807.9438,0,62,0,5,8,98378.22958,8,172104.291,1
48938.46071,23739.74711,65,1,7,6,135000,22,431340.423,0
20000,33626.08688,30,2,1,6,135000,28,218843.651,1
76509.60173,63881.84296,48,1,13,2,135000,15,337054.1622,1
20000,41533.13028,51,4,2,0,135000,2,470921.4124,1
64910.68396,17983.58077,47,3,11,2,135000,13,256440.2599,1
38812.22676,56132.29948,75,1,17,6,135000,24,310480.0227,0
